time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453384703	8.0074	-6.31726	-2.60676	-2.70819	-0.347643	radar	0.668557	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.14414	-6.23133	-2.64231	-2.71338	-0.334165	lidar	0.426961	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.21754	-6.15268	-2.49006	-2.68195	-0.264077	radar	6.02575	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.33903	-6.06186	-2.5393	-2.67619	-0.245699	lidar	0.773469	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.49359	-6.0023	-2.642	-2.71146	-0.280381	radar	2.19059	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.63681	-5.92149	-2.67901	-2.71658	-0.270105	lidar	0.239069	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.72218	-5.83734	-2.50474	-2.68142	-0.197065	radar	6.78227	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.85483	-5.74301	-2.54987	-2.67402	-0.179444	lidar	0.59697	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.93948	-5.66783	-2.44129	-2.64831	-0.128895	radar	3.44015	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.05619	-5.57167	-2.49129	-2.63354	-0.108621	lidar	0.817738	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.20195	-5.50564	-2.60461	-2.66264	-0.147327	radar	3.71457	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.33764	-5.41072	-2.64572	-2.65489	-0.132139	lidar	0.430042	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.41695	-5.31916	-2.47697	-2.6118	-0.0605384	radar	6.30642	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.54415	-5.21895	-2.52251	-2.59834	-0.044465	lidar	0.465581	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.63572	-5.1347	-2.41835	-2.56941	0.00178176	radar	3.06131	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.75613	-5.02783	-2.4671	-2.55056	0.0195061	lidar	0.564546	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.8429	-4.93525	-2.37628	-2.51602	0.0668423	radar	2.73624	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.9559	-4.82766	-2.41977	-2.49602	0.0821437	lidar	0.42913	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0305	-4.72366	-2.32993	-2.4504	0.137505	radar	3.31906	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1407	-4.59016	-2.40567	-2.41621	0.162301	lidar	1.17772	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2222	-4.47966	-2.37054	-2.37766	0.200272	radar	1.51301	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3355	-4.32562	-2.47536	-2.33694	0.227828	lidar	1.68849	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4578	-4.22932	-2.5509	-2.34983	0.191418	radar	1.69106	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5615	-4.07913	-2.62355	-2.31435	0.21413	lidar	1.10362	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6602	-3.96391	-2.63518	-2.29775	0.219471	radar	0.143624	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7611	-3.82534	-2.68335	-2.27246	0.231556	lidar	0.352012	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8077	-3.68777	-2.58113	-2.19946	0.314583	radar	5.66481	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.8877	-3.54228	-2.62204	-2.1668	0.328387	lidar	0.454667	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9915	-3.44007	-2.69181	-2.18799	0.27321	radar	3.13349	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0706	-3.28191	-2.76693	-2.15367	0.29176	lidar	0.998726	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1137	-3.12985	-2.70697	-2.08445	0.365277	radar	4.30135	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1824	-2.96237	-2.76241	-2.0477	0.380157	lidar	0.64999	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2326	-2.81191	-2.75351	-2.00329	0.411111	radar	0.834163	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2907	-2.63989	-2.80629	-1.96639	0.423789	lidar	0.536573	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2331	-2.44391	-2.70296	-1.79847	0.629356	radar	31.1411	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2474	-2.28869	-2.70707	-1.75283	0.638905	lidar	0.471234	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3421	-2.19382	-2.65898	-1.82346	0.483051	radar	18.9593	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3746	-2.02506	-2.70668	-1.78905	0.489524	lidar	0.304751	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3818	-1.86878	-2.70507	-1.73482	0.527543	radar	1.12308	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3929	-1.70815	-2.72438	-1.69724	0.534892	lidar	0.27747	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3358	-1.54655	-2.73382	-1.58694	0.652617	radar	10.6651	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3241	-1.39609	-2.75498	-1.54592	0.659694	lidar	0.306191	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2766	-1.22829	-2.79419	-1.4612	0.729613	radar	3.71388	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.239	-1.1011	-2.74037	-1.41333	0.737088	lidar	0.608724	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1211	-0.923191	-2.89559	-1.26938	0.892292	radar	19.828	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0568	-0.770622	-2.92428	-1.21444	0.900691	lidar	0.617178	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	11.0063	-0.633555	-2.87262	-1.17845	0.877954	radar	0.858077	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.9297	-0.507401	-2.83886	-1.12127	0.886768	lidar	0.353809	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8293	-0.359113	-2.92312	-1.04206	0.933028	radar	2.28494	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7299	-0.257775	-2.86163	-0.976065	0.948195	lidar	0.803356	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.5595	-0.102532	-3.13018	-0.853791	1.05484	radar	14.2787	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.4265	-0.0252321	-3.05194	-0.773801	1.07777	lidar	1.34172	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.337	0.0631865	-2.91067	-0.73225	1.05033	radar	2.11504	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.2051	0.10705	-2.82129	-0.648036	1.07855	lidar	1.62434	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0556	0.191165	-2.89047	-0.571193	1.10248	radar	1.38397	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	9.90968	0.208135	-2.80682	-0.477445	1.13727	lidar	1.97664	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.75528	0.263205	-2.84422	-0.401403	1.15373	radar	0.945378	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.59959	0.244453	-2.76506	-0.2949	1.19833	lidar	2.74547	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.44185	0.273263	-2.79038	-0.219026	1.20939	radar	0.607139	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.28378	0.263175	-2.76531	-0.127481	1.23481	lidar	0.803788	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.13195	0.269449	-2.7505	-0.0541438	1.23985	radar	0.142423	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.97558	0.269403	-2.75648	0.0173946	1.24276	lidar	0.0468458	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.87494	0.233208	-2.47547	0.103731	1.25939	radar	6.16552	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.74386	0.22684	-2.47385	0.164047	1.25062	lidar	0.0949927	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.54155	0.239061	-2.84099	0.195466	1.21055	radar	11.2995	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.3841	0.215613	-2.84945	0.253975	1.20199	lidar	0.129087	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.22926	0.176914	-2.84535	0.317129	1.19881	radar	0.464295	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.0791	0.154742	-2.84205	0.360539	1.17627	lidar	0.547348	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.93083	0.106188	-2.8371	0.417737	1.1688	radar	0.450791	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.78404	0.0651031	-2.83296	0.462682	1.14945	lidar	0.456147	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.63836	0.0131899	-2.88716	0.503052	1.12389	radar	1.01184	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.49561	-0.0388716	-2.87534	0.544395	1.10377	lidar	0.511841	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.32804	-0.0736671	-3.03667	0.544607	1.03828	radar	5.18325	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.19729	-0.109556	-2.9981	0.566036	1.0086	lidar	1.18162	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.10057	-0.198959	-2.83237	0.643826	1.04169	radar	3.78922	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.97708	-0.258765	-2.79472	0.677675	1.01895	lidar	0.75642	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.8693	-0.348824	-2.74372	0.735023	1.02395	radar	0.51401	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.76276	-0.426234	-2.70734	0.776283	1.00949	lidar	0.387852	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.67167	-0.526038	-2.66357	0.835294	1.01641	radar	0.362599	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.57302	-0.620355	-2.64446	0.880668	1.00634	lidar	0.210794	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.5276	-0.768181	-2.54366	0.995996	1.0879	radar	5.78098	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.4534	-0.90046	-2.56628	1.06141	1.09311	lidar	0.096626	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.40165	-1.03559	-2.582	1.13551	1.1172	radar	0.454379	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.34741	-1.17838	-2.62825	1.20046	1.12519	lidar	0.397262	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.30242	-1.30325	-2.63445	1.25293	1.11792	radar	0.241402	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.26309	-1.42952	-2.63654	1.30802	1.11715	lidar	0.00480784	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.26009	-1.60534	-2.71004	1.421	1.19736	radar	4.69954	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24225	-1.74298	-2.71723	1.4809	1.19705	lidar	0.00869524	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.26989	-1.94025	-2.83846	1.60457	1.2791	radar	5.39719	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29285	-2.08534	-2.81104	1.6805	1.28539	lidar	0.228217	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.30855	-2.2032	-2.68703	1.72971	1.25018	radar	2.53214	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.34251	-2.34532	-2.68003	1.80188	1.2537	lidar	0.0409865	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.35905	-2.4678	-2.58315	1.84757	1.2195	radar	1.74616	6.27034	-2.51837	6.35	-2.55	0	-3.63689
